year,region_code,business_type,sector_type,small business,large business
2009,DR05,Manufacturing,Services-Producing Sector,513.0,44.0
2009,DR05,Wholesale Trade,Goods-Producing Sector,561.0,5.0
2009,DR05,Retail Trade,Goods-Producing Sector,1348.0,39.0
2009,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1227.0,12.0
2009,DR05,Information & Cultural Industries,Goods-Producing Sector,114.0,4.0
2009,DR05,Finance & Insurance,Goods-Producing Sector,428.0,10.0
2009,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,1158.0,3.0
2009,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,1280.0,6.0
2009,DR05,Management of Companies & Enterprises,Goods-Producing Sector,381.0,1.0
2009,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,602.0,13.0
2009,DR05,Educational Services,Goods-Producing Sector,108.0,6.0
2009,DR05,Health Care & Social Assistance,Goods-Producing Sector,685.0,13.0
2009,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,223.0,3.0
2009,DR05,Accommodation & Food Services,Goods-Producing Sector,707.0,27.0
2009,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,1340.0,1.0
2009,DR05,Public Administration,Goods-Producing Sector,27.0,14.0
2009,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,683.0,2.0
2009,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,12.0,1.0
2009,DR06,Utilities,Services-Producing Sector,9.0,1.0
2009,DR06,Construction,Services-Producing Sector,468.0,1.0
2009,DR06,Manufacturing,Services-Producing Sector,114.0,11.0
2009,DR06,Wholesale Trade,Goods-Producing Sector,138.0,3.0
2009,DR06,Retail Trade,Goods-Producing Sector,456.0,11.0
2009,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,334.0,3.0
2009,DR06,Information & Cultural Industries,Goods-Producing Sector,48.0,0.0
2009,DR06,Finance & Insurance,Goods-Producing Sector,109.0,3.0
2009,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,312.0,1.0
2009,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,336.0,1.0
2009,DR06,Management of Companies & Enterprises,Goods-Producing Sector,84.0,0.0
2009,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,190.0,2.0
2009,DR06,Educational Services,Goods-Producing Sector,40.0,6.0
2009,DR06,Health Care & Social Assistance,Goods-Producing Sector,194.0,13.0
2009,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,96.0,0.0
2009,DR06,Accommodation & Food Services,Goods-Producing Sector,245.0,10.0
2009,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,352.0,1.0
2009,DR06,Public Administration,Goods-Producing Sector,29.0,16.0
2009,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1218.0,6.0
2009,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,35.0,6.0
2009,DR07,Utilities,Services-Producing Sector,7.0,0.0
2009,DR07,Construction,Services-Producing Sector,469.0,4.0
2009,DR07,Manufacturing,Services-Producing Sector,143.0,16.0
2009,DR07,Wholesale Trade,Goods-Producing Sector,94.0,1.0
2009,DR07,Retail Trade,Goods-Producing Sector,359.0,8.0
2009,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,316.0,2.0
2009,DR07,Information & Cultural Industries,Goods-Producing Sector,31.0,0.0
2009,DR07,Finance & Insurance,Goods-Producing Sector,97.0,3.0
2009,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,255.0,0.0
2009,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,312.0,2.0
2009,DR07,Management of Companies & Enterprises,Goods-Producing Sector,92.0,0.0
2009,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,133.0,2.0
2009,DR07,Educational Services,Goods-Producing Sector,30.0,3.0
2009,DR07,Health Care & Social Assistance,Goods-Producing Sector,133.0,4.0
2009,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,90.0,0.0
2009,DR07,Accommodation & Food Services,Goods-Producing Sector,241.0,2.0
2009,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,330.0,0.0
2009,DR07,Public Administration,Goods-Producing Sector,19.0,10.0
2009,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1814.0,1.0
2009,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,620.0,18.0
2009,DR08,Utilities,Services-Producing Sector,11.0,0.0
2009,DR08,Construction,Services-Producing Sector,1182.0,24.0
2009,DR08,Manufacturing,Services-Producing Sector,160.0,10.0
2009,DR08,Wholesale Trade,Goods-Producing Sector,249.0,1.0
2009,DR08,Retail Trade,Goods-Producing Sector,551.0,20.0
2009,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,887.0,6.0
2009,DR08,Information & Cultural Industries,Goods-Producing Sector,41.0,0.0
2009,DR08,Finance & Insurance,Goods-Producing Sector,126.0,5.0
2009,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,600.0,2.0
2009,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,667.0,4.0
2009,DR08,Management of Companies & Enterprises,Goods-Producing Sector,129.0,1.0
2009,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,332.0,5.0
2009,DR08,Educational Services,Goods-Producing Sector,71.0,4.0
2009,DR08,Health Care & Social Assistance,Goods-Producing Sector,257.0,11.0
2009,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,106.0,1.0
2009,DR08,Accommodation & Food Services,Goods-Producing Sector,278.0,13.0
2009,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,902.0,3.0
2009,DR08,Public Administration,Goods-Producing Sector,6.0,11.0
2010,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,6942.0,38.0
2010,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,133.0,2.0
2010,DR01,Utilities,Services-Producing Sector,60.0,2.0
2010,DR01,Construction,Services-Producing Sector,12801.0,43.0
2010,DR01,Manufacturing,Services-Producing Sector,2255.0,54.0
2010,DR01,Wholesale Trade,Goods-Producing Sector,2144.0,29.0
2010,DR01,Retail Trade,Goods-Producing Sector,8570.0,172.0
2010,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,2987.0,34.0
2010,DR01,Information & Cultural Industries,Goods-Producing Sector,1074.0,13.0
2010,DR01,Finance & Insurance,Goods-Producing Sector,3356.0,26.0
2010,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,35517.0,19.0
2010,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,13618.0,32.0
2010,DR01,Management of Companies & Enterprises,Goods-Producing Sector,2165.0,9.0
2010,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,4878.0,46.0
2010,DR01,Educational Services,Goods-Producing Sector,1267.0,40.0
2010,DR01,Health Care & Social Assistance,Goods-Producing Sector,7596.0,93.0
2010,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,1828.0,25.0
2010,DR01,Accommodation & Food Services,Goods-Producing Sector,3190.0,168.0
2010,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,5629.0,26.0
2010,DR01,Public Administration,Goods-Producing Sector,355.0,51.0
2010,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,10430.0,102.0
2010,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,1121.0,24.0
2010,DR02,Utilities,Services-Producing Sector,150.0,12.0
2010,DR02,Construction,Services-Producing Sector,41398.0,278.0
2010,DR02,Manufacturing,Services-Producing Sector,7859.0,479.0
2010,DR02,Wholesale Trade,Goods-Producing Sector,13248.0,253.0
2010,DR02,Retail Trade,Goods-Producing Sector,28240.0,503.0
2010,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,16336.0,212.0
2010,DR02,Information & Cultural Industries,Goods-Producing Sector,6916.0,113.0
2010,DR02,Finance & Insurance,Goods-Producing Sector,16393.0,204.0
2010,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,127842.0,89.0
2010,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,51620.0,247.0
2010,DR02,Management of Companies & Enterprises,Goods-Producing Sector,9426.0,111.0
2010,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,19107.0,283.0
2010,DR02,Educational Services,Goods-Producing Sector,5633.0,120.0
2010,DR02,Health Care & Social Assistance,Goods-Producing Sector,23686.0,302.0
2010,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,6821.0,118.0
2010,DR02,Accommodation & Food Services,Goods-Producing Sector,9793.0,629.0
2010,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,22020.0,157.0
2010,DR02,Public Administration,Goods-Producing Sector,190.0,77.0
2010,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,7639.0,34.0
2010,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,227.0,4.0
2010,DR03,Utilities,Services-Producing Sector,76.0,3.0
2010,DR03,Construction,Services-Producing Sector,10731.0,45.0
2010,DR03,Manufacturing,Services-Producing Sector,1761.0,76.0
2010,DR03,Wholesale Trade,Goods-Producing Sector,1880.0,13.0
2010,DR03,Retail Trade,Goods-Producing Sector,6749.0,126.0
2010,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,2384.0,29.0
2010,DR03,Information & Cultural Industries,Goods-Producing Sector,563.0,13.0
2010,DR03,Finance & Insurance,Goods-Producing Sector,2591.0,21.0
2010,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,23297.0,10.0
2010,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,7336.0,15.0
2010,DR03,Management of Companies & Enterprises,Goods-Producing Sector,1689.0,8.0
2010,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,3524.0,31.0
2010,DR03,Educational Services,Goods-Producing Sector,594.0,22.0
2010,DR03,Health Care & Social Assistance,Goods-Producing Sector,4519.0,74.0
2010,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,1026.0,33.0
2010,DR03,Accommodation & Food Services,Goods-Producing Sector,2625.0,130.0
2010,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,4168.0,16.0
2010,DR03,Public Administration,Goods-Producing Sector,103.0,36.0
2010,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2022.0,6.0
2010,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,105.0,4.0
2010,DR04,Utilities,Services-Producing Sector,37.0,2.0
2010,DR04,Construction,Services-Producing Sector,3002.0,13.0
2010,DR04,Manufacturing,Services-Producing Sector,540.0,23.0
2010,DR04,Wholesale Trade,Goods-Producing Sector,423.0,2.0
2010,DR04,Retail Trade,Goods-Producing Sector,1975.0,38.0
2010,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,659.0,4.0
2010,DR04,Information & Cultural Industries,Goods-Producing Sector,220.0,2.0
2010,DR04,Finance & Insurance,Goods-Producing Sector,500.0,4.0
2010,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,6951.0,2.0
2010,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,1874.0,7.0
2010,DR04,Management of Companies & Enterprises,Goods-Producing Sector,305.0,1.0
2010,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,952.0,5.0
2010,DR04,Educational Services,Goods-Producing Sector,146.0,11.0
2010,DR04,Health Care & Social Assistance,Goods-Producing Sector,1288.0,37.0
2010,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,412.0,14.0
2010,DR04,Accommodation & Food Services,Goods-Producing Sector,1137.0,21.0
2010,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,1160.0,4.0
2010,DR04,Public Administration,Goods-Producing Sector,59.0,14.0
2010,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3101.0,21.0
2010,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,56.0,2.0
2010,DR05,Utilities,Services-Producing Sector,13.0,0.0
2010,DR05,Construction,Services-Producing Sector,2199.0,18.0
2010,DR05,Manufacturing,Services-Producing Sector,442.0,42.0
2010,DR05,Wholesale Trade,Goods-Producing Sector,497.0,5.0
2010,DR05,Retail Trade,Goods-Producing Sector,1713.0,37.0
2010,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1123.0,12.0
2010,DR05,Information & Cultural Industries,Goods-Producing Sector,135.0,5.0
2010,DR05,Finance & Insurance,Goods-Producing Sector,464.0,10.0
2010,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,5233.0,2.0
2010,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,1657.0,7.0
2010,DR05,Management of Companies & Enterprises,Goods-Producing Sector,352.0,1.0
2010,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,761.0,13.0
2010,DR05,Educational Services,Goods-Producing Sector,160.0,7.0
2010,DR05,Health Care & Social Assistance,Goods-Producing Sector,1232.0,14.0
2010,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,234.0,6.0
2010,DR05,Accommodation & Food Services,Goods-Producing Sector,669.0,25.0
2010,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,1275.0,1.0
2010,DR05,Public Administration,Goods-Producing Sector,25.0,15.0
2010,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1093.0,3.0
2010,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,14.0,0.0
2010,DR06,Utilities,Services-Producing Sector,8.0,1.0
2010,DR06,Construction,Services-Producing Sector,546.0,2.0
2010,DR06,Manufacturing,Services-Producing Sector,97.0,10.0
2010,DR06,Wholesale Trade,Goods-Producing Sector,123.0,4.0
2010,DR06,Retail Trade,Goods-Producing Sector,548.0,12.0
2010,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,342.0,3.0
2010,DR06,Information & Cultural Industries,Goods-Producing Sector,53.0,0.0
2010,DR06,Finance & Insurance,Goods-Producing Sector,112.0,3.0
2010,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,1795.0,1.0
2010,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,438.0,1.0
2010,DR06,Management of Companies & Enterprises,Goods-Producing Sector,78.0,1.0
2010,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,239.0,2.0
2010,DR06,Educational Services,Goods-Producing Sector,44.0,7.0
2010,DR06,Health Care & Social Assistance,Goods-Producing Sector,292.0,12.0
2010,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,108.0,1.0
2010,DR06,Accommodation & Food Services,Goods-Producing Sector,242.0,8.0
2010,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,343.0,0.0
2010,DR06,Public Administration,Goods-Producing Sector,26.0,19.0
2010,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1668.0,6.0
2010,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,49.0,2.0
2010,DR07,Utilities,Services-Producing Sector,7.0,0.0
2010,DR07,Construction,Services-Producing Sector,567.0,4.0
2010,DR07,Manufacturing,Services-Producing Sector,143.0,13.0
2010,DR07,Wholesale Trade,Goods-Producing Sector,98.0,1.0
2010,DR07,Retail Trade,Goods-Producing Sector,452.0,7.0
2010,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,316.0,2.0
2010,DR07,Information & Cultural Industries,Goods-Producing Sector,36.0,0.0
2010,DR07,Finance & Insurance,Goods-Producing Sector,104.0,3.0
2010,DR07,Real Estate & Rental & Leasing,Goods-Producing Sector,977.0,0.0
2010,DR07,"Professional, Scientific & Technical Services",Goods-Producing Sector,421.0,2.0
2010,DR07,Management of Companies & Enterprises,Goods-Producing Sector,85.0,0.0
2010,DR07,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,197.0,2.0
2010,DR07,Educational Services,Goods-Producing Sector,38.0,3.0
2010,DR07,Health Care & Social Assistance,Goods-Producing Sector,254.0,5.0
2010,DR07,"Arts, Entertainment & Recreation",Goods-Producing Sector,95.0,1.0
2010,DR07,Accommodation & Food Services,Goods-Producing Sector,237.0,4.0
2010,DR07,Other Services (excl. Public Administration),Goods-Producing Sector,374.0,0.0
2010,DR07,Public Administration,Goods-Producing Sector,19.0,9.0
2010,DR08,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2341.0,0.0
2010,DR08,Mining & Oil & Gas Extraction,Services-Producing Sector,587.0,20.0
2010,DR08,Utilities,Services-Producing Sector,11.0,0.0
2010,DR08,Construction,Services-Producing Sector,1298.0,22.0
2010,DR08,Manufacturing,Services-Producing Sector,136.0,7.0
2010,DR08,Wholesale Trade,Goods-Producing Sector,223.0,1.0
2010,DR08,Retail Trade,Goods-Producing Sector,687.0,24.0
2010,DR08,Transportation & Warehousing (48-49),Goods-Producing Sector,851.0,6.0
2010,DR08,Information & Cultural Industries,Goods-Producing Sector,45.0,0.0
2010,DR08,Finance & Insurance,Goods-Producing Sector,142.0,5.0
2010,DR08,Real Estate & Rental & Leasing,Goods-Producing Sector,2057.0,2.0
2010,DR08,"Professional, Scientific & Technical Services",Goods-Producing Sector,855.0,4.0
2010,DR08,Management of Companies & Enterprises,Goods-Producing Sector,121.0,1.0
2010,DR08,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,470.0,4.0
2010,DR08,Educational Services,Goods-Producing Sector,74.0,4.0
2010,DR08,Health Care & Social Assistance,Goods-Producing Sector,397.0,11.0
2010,DR08,"Arts, Entertainment & Recreation",Goods-Producing Sector,114.0,1.0
2010,DR08,Accommodation & Food Services,Goods-Producing Sector,282.0,12.0
2010,DR08,Other Services (excl. Public Administration),Goods-Producing Sector,870.0,2.0
2010,DR08,Public Administration,Goods-Producing Sector,8.0,11.0
2011,DR01,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,7645.0,35.0
2011,DR01,Mining & Oil & Gas Extraction,Services-Producing Sector,137.0,2.0
2011,DR01,Utilities,Services-Producing Sector,64.0,2.0
2011,DR01,Construction,Services-Producing Sector,12758.0,48.0
2011,DR01,Manufacturing,Services-Producing Sector,2101.0,49.0
2011,DR01,Wholesale Trade,Goods-Producing Sector,1995.0,27.0
2011,DR01,Retail Trade,Goods-Producing Sector,8461.0,188.0
2011,DR01,Transportation & Warehousing (48-49),Goods-Producing Sector,2887.0,36.0
2011,DR01,Information & Cultural Industries,Goods-Producing Sector,1057.0,14.0
2011,DR01,Finance & Insurance,Goods-Producing Sector,3428.0,26.0
2011,DR01,Real Estate & Rental & Leasing,Goods-Producing Sector,35711.0,22.0
2011,DR01,"Professional, Scientific & Technical Services",Goods-Producing Sector,13707.0,37.0
2011,DR01,Management of Companies & Enterprises,Goods-Producing Sector,2113.0,9.0
2011,DR01,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,4876.0,45.0
2011,DR01,Educational Services,Goods-Producing Sector,1288.0,37.0
2011,DR01,Health Care & Social Assistance,Goods-Producing Sector,7859.0,84.0
2011,DR01,"Arts, Entertainment & Recreation",Goods-Producing Sector,1892.0,26.0
2011,DR01,Accommodation & Food Services,Goods-Producing Sector,3123.0,151.0
2011,DR01,Other Services (excl. Public Administration),Goods-Producing Sector,5462.0,30.0
2011,DR01,Public Administration,Goods-Producing Sector,344.0,49.0
2011,DR02,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,11351.0,90.0
2011,DR02,Mining & Oil & Gas Extraction,Services-Producing Sector,1129.0,19.0
2011,DR02,Utilities,Services-Producing Sector,137.0,13.0
2011,DR02,Construction,Services-Producing Sector,41825.0,281.0
2011,DR02,Manufacturing,Services-Producing Sector,7442.0,443.0
2011,DR02,Wholesale Trade,Goods-Producing Sector,12467.0,213.0
2011,DR02,Retail Trade,Goods-Producing Sector,28432.0,557.0
2011,DR02,Transportation & Warehousing (48-49),Goods-Producing Sector,16202.0,194.0
2011,DR02,Information & Cultural Industries,Goods-Producing Sector,7313.0,95.0
2011,DR02,Finance & Insurance,Goods-Producing Sector,17383.0,174.0
2011,DR02,Real Estate & Rental & Leasing,Goods-Producing Sector,128566.0,68.0
2011,DR02,"Professional, Scientific & Technical Services",Goods-Producing Sector,52253.0,219.0
2011,DR02,Management of Companies & Enterprises,Goods-Producing Sector,9346.0,108.0
2011,DR02,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,19374.0,257.0
2011,DR02,Educational Services,Goods-Producing Sector,5865.0,112.0
2011,DR02,Health Care & Social Assistance,Goods-Producing Sector,24818.0,294.0
2011,DR02,"Arts, Entertainment & Recreation",Goods-Producing Sector,6995.0,103.0
2011,DR02,Accommodation & Food Services,Goods-Producing Sector,9702.0,601.0
2011,DR02,Other Services (excl. Public Administration),Goods-Producing Sector,20883.0,136.0
2011,DR02,Public Administration,Goods-Producing Sector,173.0,77.0
2011,DR03,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,8260.0,32.0
2011,DR03,Mining & Oil & Gas Extraction,Services-Producing Sector,208.0,3.0
2011,DR03,Utilities,Services-Producing Sector,72.0,4.0
2011,DR03,Construction,Services-Producing Sector,10473.0,43.0
2011,DR03,Manufacturing,Services-Producing Sector,1646.0,69.0
2011,DR03,Wholesale Trade,Goods-Producing Sector,1748.0,12.0
2011,DR03,Retail Trade,Goods-Producing Sector,6684.0,130.0
2011,DR03,Transportation & Warehousing (48-49),Goods-Producing Sector,2294.0,25.0
2011,DR03,Information & Cultural Industries,Goods-Producing Sector,596.0,13.0
2011,DR03,Finance & Insurance,Goods-Producing Sector,2645.0,18.0
2011,DR03,Real Estate & Rental & Leasing,Goods-Producing Sector,23103.0,11.0
2011,DR03,"Professional, Scientific & Technical Services",Goods-Producing Sector,7433.0,13.0
2011,DR03,Management of Companies & Enterprises,Goods-Producing Sector,1669.0,7.0
2011,DR03,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,3450.0,23.0
2011,DR03,Educational Services,Goods-Producing Sector,595.0,18.0
2011,DR03,Health Care & Social Assistance,Goods-Producing Sector,4686.0,74.0
2011,DR03,"Arts, Entertainment & Recreation",Goods-Producing Sector,1047.0,35.0
2011,DR03,Accommodation & Food Services,Goods-Producing Sector,2508.0,114.0
2011,DR03,Other Services (excl. Public Administration),Goods-Producing Sector,4077.0,14.0
2011,DR03,Public Administration,Goods-Producing Sector,96.0,37.0
2011,DR04,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,2214.0,4.0
2011,DR04,Mining & Oil & Gas Extraction,Services-Producing Sector,111.0,4.0
2011,DR04,Utilities,Services-Producing Sector,39.0,3.0
2011,DR04,Construction,Services-Producing Sector,2986.0,12.0
2011,DR04,Manufacturing,Services-Producing Sector,506.0,22.0
2011,DR04,Wholesale Trade,Goods-Producing Sector,394.0,2.0
2011,DR04,Retail Trade,Goods-Producing Sector,1950.0,34.0
2011,DR04,Transportation & Warehousing (48-49),Goods-Producing Sector,629.0,3.0
2011,DR04,Information & Cultural Industries,Goods-Producing Sector,214.0,2.0
2011,DR04,Finance & Insurance,Goods-Producing Sector,490.0,7.0
2011,DR04,Real Estate & Rental & Leasing,Goods-Producing Sector,6632.0,3.0
2011,DR04,"Professional, Scientific & Technical Services",Goods-Producing Sector,1927.0,4.0
2011,DR04,Management of Companies & Enterprises,Goods-Producing Sector,298.0,0.0
2011,DR04,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,921.0,5.0
2011,DR04,Educational Services,Goods-Producing Sector,156.0,10.0
2011,DR04,Health Care & Social Assistance,Goods-Producing Sector,1328.0,35.0
2011,DR04,"Arts, Entertainment & Recreation",Goods-Producing Sector,411.0,13.0
2011,DR04,Accommodation & Food Services,Goods-Producing Sector,1090.0,19.0
2011,DR04,Other Services (excl. Public Administration),Goods-Producing Sector,1133.0,6.0
2011,DR04,Public Administration,Goods-Producing Sector,54.0,14.0
2011,DR05,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,3279.0,15.0
2011,DR05,Mining & Oil & Gas Extraction,Services-Producing Sector,51.0,4.0
2011,DR05,Utilities,Services-Producing Sector,13.0,0.0
2011,DR05,Construction,Services-Producing Sector,2156.0,16.0
2011,DR05,Manufacturing,Services-Producing Sector,387.0,45.0
2011,DR05,Wholesale Trade,Goods-Producing Sector,456.0,8.0
2011,DR05,Retail Trade,Goods-Producing Sector,1699.0,37.0
2011,DR05,Transportation & Warehousing (48-49),Goods-Producing Sector,1069.0,12.0
2011,DR05,Information & Cultural Industries,Goods-Producing Sector,122.0,4.0
2011,DR05,Finance & Insurance,Goods-Producing Sector,473.0,8.0
2011,DR05,Real Estate & Rental & Leasing,Goods-Producing Sector,5074.0,2.0
2011,DR05,"Professional, Scientific & Technical Services",Goods-Producing Sector,1665.0,5.0
2011,DR05,Management of Companies & Enterprises,Goods-Producing Sector,343.0,3.0
2011,DR05,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,741.0,11.0
2011,DR05,Educational Services,Goods-Producing Sector,162.0,7.0
2011,DR05,Health Care & Social Assistance,Goods-Producing Sector,1226.0,14.0
2011,DR05,"Arts, Entertainment & Recreation",Goods-Producing Sector,243.0,3.0
2011,DR05,Accommodation & Food Services,Goods-Producing Sector,641.0,25.0
2011,DR05,Other Services (excl. Public Administration),Goods-Producing Sector,1229.0,1.0
2011,DR05,Public Administration,Goods-Producing Sector,26.0,15.0
2011,DR06,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1086.0,2.0
2011,DR06,Mining & Oil & Gas Extraction,Services-Producing Sector,18.0,0.0
2011,DR06,Utilities,Services-Producing Sector,8.0,0.0
2011,DR06,Construction,Services-Producing Sector,542.0,0.0
2011,DR06,Manufacturing,Services-Producing Sector,88.0,6.0
2011,DR06,Wholesale Trade,Goods-Producing Sector,123.0,2.0
2011,DR06,Retail Trade,Goods-Producing Sector,512.0,11.0
2011,DR06,Transportation & Warehousing (48-49),Goods-Producing Sector,333.0,3.0
2011,DR06,Information & Cultural Industries,Goods-Producing Sector,53.0,0.0
2011,DR06,Finance & Insurance,Goods-Producing Sector,113.0,3.0
2011,DR06,Real Estate & Rental & Leasing,Goods-Producing Sector,1675.0,0.0
2011,DR06,"Professional, Scientific & Technical Services",Goods-Producing Sector,427.0,2.0
2011,DR06,Management of Companies & Enterprises,Goods-Producing Sector,80.0,0.0
2011,DR06,"Admin. & Support, Waste Mgmt. & Remedtn.",Goods-Producing Sector,237.0,2.0
2011,DR06,Educational Services,Goods-Producing Sector,48.0,6.0
2011,DR06,Health Care & Social Assistance,Goods-Producing Sector,306.0,11.0
2011,DR06,"Arts, Entertainment & Recreation",Goods-Producing Sector,106.0,2.0
2011,DR06,Accommodation & Food Services,Goods-Producing Sector,227.0,6.0
2011,DR06,Other Services (excl. Public Administration),Goods-Producing Sector,348.0,0.0
2011,DR06,Public Administration,Goods-Producing Sector,25.0,19.0
2011,DR07,"Agriculture, Forestry, Fishing & Hunting",Services-Producing Sector,1720.0,4.0
2011,DR07,Mining & Oil & Gas Extraction,Services-Producing Sector,50.0,4.0
2011,DR07,Utilities,Services-Producing Sector,8.0,0.0
2011,DR07,Construction,Services-Producing Sector,590.0,4.0
2011,DR07,Manufacturing,Services-Producing Sector,135.0,15.0
2011,DR07,Wholesale Trade,Goods-Producing Sector,91.0,1.0
2011,DR07,Retail Trade,Goods-Producing Sector,434.0,6.0
2011,DR07,Transportation & Warehousing (48-49),Goods-Producing Sector,303.0,2.0
2011,DR07,Information & Cultural Industries,Goods-Producing Sector,38.0,0.0
2011,DR07,Finance & Insurance,Goods-Producing Sector,107.0,4.0
